titleKey,title,year,type,status,traktId,imdbId,tmdbId,myRating,ratedAt,plays,lastWatchedAt,airedEpisodes,completionStatus,favorite,watchlistedAt,citedBy,genres,overview,keywords,originalLanguage,tmdbVoteAverage,tmdbVoteCount,tmdbPopularity,similarToIds,recommendedIds,similarToTitles,topCast,releaseDate,runtime,creator,belongsToCollection,tmdbStatus,numberOfSeasons,numberOfEpisodes,tmdbFetchedAt,rottenTomatoes,metacritic,omdbImdbRating,omdbImdbVotes,oscarWins,oscarNominations,emmyWins,emmyNominations,totalAwardWins,totalAwardNominations,awardsRaw,omdbFetchedAt,excludedFromRecommendations,exclusionReasonCode,exclusionReasonLabel,predictedScore,confidenceScore,popularityScore,audienceScoreComputed,awardsScoreComputed,reason
movie:416477,The Big Sick,2017,movie,Watched,264821,tt5462602,416477,8,2017-06-23T00:00:00.000Z,1,2017-06-23T00:00:00.000Z,,,false,,,Comedy; Drama; Romance,"Pakistan-born comedian Kumail Nanjiani and grad student Emily Gardner fall in love but struggle as their cultures clash. When Emily contracts a mysterious illness, Kumail finds himself forced to face her feisty parents, his family's expectations, and his true feelings.","chicago, illinois; new york city; immigrant; muslim; roommates; sadness; sarcasm; comedian; based on true story; one-man show; pakistan; family relationships; film in film; matchmaking; cultural difference",en,7.322,2677,6.7083,315629; 1079803; 1079810; 686268; 686309; 315846; 510364; 510298; 1631619; 510495; 1253514; 1453073; 73823; 73824; 510558; 510559; 876797; 74049; 1253803; 74160,1140498; 10739; 284; 9688; 72113; 114150; 11068; 449563; 818612; 57157; 523773; 1321439; 12572; 37725; 652962; 41760; 1618945; 975043; 4475; 597219,Time to Spare; Pitch Perfect; The Wrong Paris; Yoh! Bestie,Kumail Nanjiani; Zoe Kazan; Holly Hunter; Ray Romano; Anupam Kher,2017-03-30,120,Michael Showalter,,,,,2026-08-21,98,86,7.5,149752,0,1,0,0,19,101,Nominated for 1 Oscar. 19 wins & 101 nominations total,2026-08-21,false,,,74,95,77,92,100,You've loved 1 title with Kumail Nanjiani before.
show:229711,The Bondsman,2025,show,Watched,207008,tt28256288,229711,7,2025-03-13T00:00:00.000Z,8,1970-01-01T00:00:00.000Z,8,caught-up,false,,,Action & Adventure; Sci-Fi & Fantasy; Comedy,"Backwoods bounty hunter Hub Halloran comes back from the dead with an unexpected second chance at life, love, and a nearly-forgotten musical career — only to find that his old job now has a demonic new twist.",bounty hunter; living dead; demon hunter; horror,en,7.248,300,11.2302,123332; 205; 91097; 351; 600; 237328; 58246; 273908; 273966; 274111; 1186; 124364; 1087; 238043; 303975; 1402; 1413; 1622; 206586; 238309,235930; 84469; 138505; 65988; 65820; 219543; 74440; 62413; 66732; 76479; 231003; 132188; 1310; 50137; 2391; 135934; 281666; 62285; 67111; 1126,Spirits; FROM; Trăng Điên; The Walking Dead; American Horror Story,Kevin Bacon; Jennifer Nettles; Beth Grant; Damon Herriman; Maxwell Jenkins,2025-04-03,,Grainger David,,Canceled,1,8,2026-08-21,,58,7,21090,0,0,0,0,2,1,2 wins & 1 nomination total,2026-08-21,false,,,59,90,55,58,5,"Similar to Stranger Things and The Boys, which you loved."
show:76479,The Boys,2019,show,Watched,139960,tt1190634,76479,9,2024-07-18T00:00:00.000Z,40,1970-01-01T00:00:00.000Z,40,caught-up,false,,,Sci-Fi & Fantasy; Action & Adventure,A group of vigilantes known informally as “The Boys” set out to take down corrupt superheroes with no more than blue-collar grit and a willingness to fight dirty.,corruption; satire; superhero; based on comic; gore; tragedy; evil corporation; super power; superhero team; violence; hilarious,en,8.436,13303,120.8625,61474; 61459; 61465; 207965; 2277; 2284; 2287; 2253; 2344; 2345; 2309; 61384; 61333; 2159; 61423; 61425; 61438; 61440; 2230; 61538,1403; 90228; 158141; 128839; 75450; 67487; 1412; 62285; 106541; 71663; 62643; 85273; 89247; 1639; 246412; 195868; 74440; 203555; 62417; 2321,Parasyte -the maxim-; Marvel's Agents of S.H.I.E.L.D.; La Brea; Titans; Arrow,Karl Urban; Jack Quaid; Antony Starr; Erin Moriarty; Laz Alonso,2019-07-25,,Eric Kripke,,Ended,5,40,2026-08-21,,76,8.5,1004801,0,0,4,0,26,100,Won 4 Primetime Emmys. 26 wins & 100 nominations total,2026-08-21,false,,,66,100,92,76,100,You've loved 1 title from creator Eric Kripke before.
show:152483,The Boys Presents: Diabolical,2022,show,Watched,191618,tt16350094,152483,7,2022-03-04T00:00:00.000Z,8,1970-01-01T00:00:00.000Z,8,caught-up,false,,,Animation; Action & Adventure,"From some of the most unhinged and maniacal minds in Hollywood today comes this animated anthology series, a collection of irreverent and emotionally shocking animated short films. Each episode plunges elbow-deep into unseen crevices of The Boys Universe.",anthology; superhero; based on comic; gore; super power; adult animation; violence,en,7.1,440,13.0461,2901; 208891; 2980; 241388; 2998; 127635; 306086; 127753; 95124; 2847; 240975; 2640; 127828; 31195; 62576; 62622; 62688; 62643; 95499; 95503,261579; 86831; 158141; 111312; 133808; 709; 133903; 262375; 3108; 219543; 235930; 3072; 4336; 131033; 202284; 290295; 251; 1126; 45658; 300480,Knock Out; Supergirl; DC's Legends of Tomorrow,,2022-03-03,14,,,Ended,1,8,2026-08-21,,70,6.8,19049,0,0,1,0,1,5,Won 1 Primetime Emmy. 1 win & 5 nominations total,2026-08-21,false,,,33,75,59,70,27,Real award recognition (Won 1 Primetime Emmy. 1 win & 5 nominations total).
movie:549509,The Brutalist,2024,movie,Watched,399330,tt8999762,549509,8,2024-12-20T00:00:00.000Z,1,2024-12-20T00:00:00.000Z,,,false,,,Drama,"When an innovative modern architect flees post-war Europe, he is given the opportunity to rebuild his legacy. Set during the dawn of the modern United States (in Pennsylvania), his wife joins him, and their lives are forever changed by a demanding, wealthy patron.","new york city; immigrant; husband wife relationship; philadelphia, pennsylvania; venice, italy; capitalism; pennsylvania, usa; drug addiction; architect; american dream; exploitation; holocaust (shoah) survivor; architecture; period drama; post world war ii",en,6.933,1755,22.9455,4946; 4960; 4995; 4997; 4998; 5001; 4973; 4978; 5062; 3525; 3537; 814193; 1388390; 3556; 3784; 4348; 4982; 5047; 5055; 1389305,1213; 1429; 311; 975056; 114155; 18190; 398978; 641; 1578; 18516; 3116; 1419826; 9740; 241239; 76025; 235271; 59143; 35030; 1254624; 12900,Wonderland; Before Night Falls; Under the Sand; The Irishman; Raging Bull,Adrien Brody; Felicity Jones; Guy Pearce; Joe Alwyn; Raffey Cassidy,2024-12-20,215,Brady Corbet,,,,,2026-08-21,93,91,7.2,136350,3,0,0,0,140,362,Won 3 Oscars. 140 wins & 362 nominations total,2026-08-21,false,,,54,95,72,92,100,You've loved 1 title with Guy Pearce before.
show:62476,The Bureau,2015,show,Watched,98427,tt4063800,62476,9,2020-05-04T00:00:00.000Z,50,1970-01-01T00:00:00.000Z,50,caught-up,false,,,Crime; Drama,"Within the DGSE (General Directorate for External Security), a department called the Office Of Legends (BDL) forms and remote pilot the most important agents of the French intelligence services: Clandestine. Immersion in hostile country, their mission is to identify individuals who may be recruited as sources of information. Operating ""under caption"", that is to say in a fabricated identity from scratch, they live for many years in a permanent duplicity. Our hero just returned from a clandestine mission six years in Damascus. But contrary to what is required by safety rules, he does not abandon his legend and the identity under which he lived in Syria, thus putting in danger the whole system.",spy; middle east; secret identity; mossad; identity crisis; undercover agent; espionage; intelligence agency; moral ambiguity; infiltration; mole; surveillance; geopolitics; dgse; complex,fr,8.204,238,23.511,2919; 277387; 2999; 306352; 95480; 62760; 95555; 3050; 3142; 62929; 128066; 128163; 3414; 167; 28315; 123548; 28553; 424; 91725; 123873,114922; 61859; 156819; 46533; 60855; 39358; 46952; 129552; 95480; 1407; 287450; 8358; 81946; 262793; 4057; 4046; 95205; 91725; 71146; 75666,Burn Notice; Ramona; L.I.F.E. Anthologies; Slow Horses; Daisy Jones & the Six,Mathieu Kassovitz; Sara Giraudeau; Stefan Crepon; Zineb Triki; Florence Loiret Caille,2015-04-27,55,Éric Rochant,,Ended,5,50,2026-08-21,,,8.7,18637,0,0,0,0,6,19,6 wins & 19 nominations total,2026-08-21,false,,,72,90,53,,31,You've loved 1 title from creator Éric Rochant before.
movie:158011,The Call,2013,movie,Watched,102523,tt1911644,158011,9,2026-08-21T14:29:27.000Z,1,2013-03-14T00:00:00.000Z,,,false,,,Crime; Thriller,"Jordan Turner is an experienced 911 operator but when she makes an error in judgment and a call ends badly, Jordan is rattled and unsure if she can continue. But when teenager Casey Welson is abducted in the back of a man's car and calls 911, Jordan is the one called upon to use all of her experience, insights and quick thinking to help Casey escape, and not just to save her, but to make sure the man is brought to justice.",underground; gas station; kidnapping; psychopath; incest overtones; murder; serial killer; torture chamber; slasher; psychological thriller; multiple stabbings; person on fire; cell phone; guilt; psycho,en,6.789,3115,6.0568,49223; 299299; 1429726; 49354; 49365; 49472; 49498; 49526; 1429884; 667426; 667447; 487088; 49585; 1233037; 487187; 1057483; 1607926; 49315; 1607786; 49745,1696; 13937; 1128377; 9039; 508138; 12103; 567748; 11033; 502416; 176; 381288; 696822; 913290; 44027; 339527; 599281; 10866; 756999; 9411; 11349,Lady in White; The Crooked Web; Premium Rush; Devious Nanny; Don't Look Back,Halle Berry; Abigail Breslin; Morris Chestnut; Michael Eklund; David Otunga,2013-03-14,96,Brad Anderson,,,,,2026-08-21,44,51,6.7,133748,0,0,0,0,1,11,1 win & 11 nominations total,2026-08-21,false,,,47,95,78,48,13,You've loved 1 title from director Brad Anderson before.
show:99657,The Chair,2021,show,Watched,158573,tt11834150,99657,7,2021-08-20T00:00:00.000Z,6,1970-01-01T00:00:00.000Z,6,caught-up,false,,,Drama; Comedy,"At a major university, the first woman of color to become chair tries to meet the dizzying demands and high expectations of a failing English department.",midlife crisis; professor; college; challenge; university; teaching; student protest; elderly; dramedy; adopted daughter; loss of wife; bittersweet; asian american; student; english literature,en,6.538,159,6.1897,95323; 241259; 95279; 127735; 31199; 241405; 3068; 95559; 306563; 306605; 95601; 241554; 241491; 31360; 31411; 128003; 95550; 209363; 123349; 91121,154385; 210239; 87428; 136311; 254953; 79410; 70767; 227975; 42282; 124897; 217211; 116450; 693; 206828; 61637; 81357; 61118; 85727; 67883; 139628,Baby Reindeer; 4 Reasons Why I Hate X-Mas; BEEF; Lucky Hank; Why Women Kill,Nana Mensah; Holland Taylor; Sandra Oh; Jay Duplass; Bob Balaban,2021-08-20,,Amanda Peet,,Canceled,1,6,2026-08-21,,,7.2,19525,0,0,0,0,2,8,2 wins & 8 nominations total,2026-08-21,false,,,57,85,49,,12,"Similar to Shrinking and Girls, which you loved."
movie:1662317,The Crash,2026,movie,Watched,1362157,tt40792117,1662317,8,2026-08-21T14:24:46.000Z,1,2026-05-15T00:00:00.000Z,,,false,,,Documentary; Crime,"A teen slams her car into a building, killing her boyfriend and his friend. What seems like a tragic accident becomes a murder case.",based on true story; true crime; speculative; callous; cruel,en,6.901,166,5.0103,501; 504; 598; 769; 811592; 1563925; 261531; 1192707; 793; 1385838; 1191658; 810533; 624837; 2017; 628914; 628979; 8643; 8848; 1391260; 449200,1360610; 1699155; 473415; 1723460; 1591516; 1550569; 1517772; 857732; 477331; 1291143; 999621; 1477565; 1015356; 1477566; 988046; 653723; 407806; 470401; 810731; 1595481,One Shot; Girl in the Picture,Mackenzie Shirilla; Tim Troup; Rosie Graham; Bubba Turner; Faythe Walsh,2026-05-14,95,Gareth Johnson,,,,,2026-08-21,,28,6.7,3111,0,0,0,0,0,0,N/A,2026-08-21,false,,,36,85,50,28,0,Fits your taste for Documentary / Crime.
show:123192,The Crowded Room,2023,show,Watched,178915,tt14417718,123192,6,2023-07-28T00:00:00.000Z,10,1970-01-01T00:00:00.000Z,10,caught-up,false,,,Drama; Crime; Mystery,"In 1979 Manhattan, a young man is arrested for a shocking crime — and an unlikely investigator must solve the mystery behind it.",based on novel or book; miniseries; lgbt; mental health; reflective; gay theme,en,7.628,383,14.9152,302917; 302921; 273274; 273295; 273307; 236903; 236880; 236887; 19514; 19531; 19311; 19313; 19324; 19371; 19458; 19544; 19566; 19567; 19463; 19479,210787; 133700; 278178; 241372; 108181; 83851; 118958; 253321; 129612; 244243; 220801; 233256; 213306; 218342; 80213; 240920; 244244; 259731; 130464; 147050,999 Days of Begging; I Will Find You; 56 Days; The Undoing; The Better Sister,Tom Holland; Amanda Seyfried; Sasha Lane; Will Chase; Lior Raz,2023-06-08,,Akiva Goldsman,,Ended,1,10,2026-08-21,,48,7.7,41581,0,0,0,0,0,0,1 nomination total,2026-08-21,false,,,59,90,58,48,0,"Similar to The Undoing, which you loved."
show:114655,The Curse,2023,show,Watched,158409,tt13623608,114655,8,2026-07-28T19:35:07.000Z,10,2024-01-15T04:09:00.000Z,10,caught-up,false,,,Comedy; Drama,An alleged curse disturbs the relationship of a newly married couple as they try to conceive a child while co-starring on their problematic new HGTV show.,new mexico; married couple; narcissism; satire; dark comedy; curse; liberal; gentrification; indigenous community; meta; show within a show,en,6.422,173,5.4019,241257; 2996; 62620; 62622; 62689; 95513; 62794; 95670; 31581; 128240; 306598; 241506; 31548; 209217; 3333; 3403; 3217; 3234; 128409; 29,4238; 49011; 47813; 3690; 3004; 4599; 2299; 60782; 61418; 4454; 2398; 1809; 4589; 1803; 36473; 192; 9895; 4239; 4241; 816,Bodkin; The Office; No Offence; Mom; Newhart,Emma Stone; Nathan Fielder; Benny Safdie,2023-11-12,,Nathan Fielder,,Ended,1,10,2026-08-21,,88,7.1,17227,0,0,0,0,1,22,1 win & 22 nominations total,2026-08-21,false,,,42,85,50,88,24,You've loved 1 title with Emma Stone before.
show:222766,The Day of the Jackal,2024,show,Watched,203380,tt24053860,222766,8,2024-12-12T00:00:00.000Z,10,1970-01-01T00:00:00.000Z,10,caught-up,false,,,Drama; Action & Adventure; Mystery,"An unrivalled and highly elusive lone assassin, the Jackal, makes his living carrying out hits for the highest fee. But following his latest kill, he meets his match in a tenacious British intelligence officer who starts to track down the Jackal in a thrilling cat-and-mouse chase across Europe, leaving destruction in its wake.",based on novel or book; hitman; political assassination; powerful,en,8.239,1269,32.1669,208883; 2928; 95341; 95344; 241372; 208921; 208923; 277439; 241275; 241290; 95279; 127651; 127865; 127875; 306201; 306207; 62458; 240975; 241065; 305817,120911; 1973; 111800; 47665; 61859; 219760; 114922; 129552; 95439; 213306; 262280; 70485; 90795; 98950; 195868; 220801; 262352; 66857; 254701; 80213,The Investigator; Shantaram; When One Day I Will Sleep; 56 Days; Rivals,Eddie Redmayne; Lashana Lynch; Eleanor Matsuura; Chukwudi Iwuji; Úrsula Corberó,2024-11-07,,Ronan Bennett,,Returning Series,1,10,2026-08-21,,72,8.1,126887,0,0,0,1,0,0,Nominated for 1 Primetime Emmy. 24 nominations total,2026-08-21,false,,,62,95,69,72,8,Titles you loved list this as similar or recommended (3 times).
show:65817,The Deuce,2017,show,Watched,111698,tt4998350,65817,8,2019-10-28T00:00:00.000Z,25,1970-01-01T00:00:00.000Z,25,caught-up,false,,,Drama; Crime,"The story of the legalization and subsequent rise of the porn industry in New York’s Times Square from the early ’70s through the mid ’80s, exploring the rough-and-tumble world that existed there until the rise of HIV, the violence of the cocaine epidemic and the renewed real estate market ended the bawdy turbulence of the area.",new york city; sex shop; pornography; 1970s; brothel; peep show; times square; drug use; prostitution; porn industry; street walker; pimps; sex trade; 1980s; sex show,en,7.6,429,14.992,95341; 208921; 277445; 95170; 240975; 62578; 62593; 2973; 62681; 62852; 95555; 63141; 62927; 62892; 63130; 128095; 128259; 209332; 3310; 128301,54650; 71694; 1908; 4040; 66676; 79086; 246246; 119845; 101591; 64387; 2734; 64836; 68735; 97890; 1104; 153657; 112693; 60574; 1621; 132016,Shantaram; Rivals; Power: Origins; Knock Out; Billions,James Franco; Maggie Gyllenhaal; Chris Bauer; Chris Coy; Lawrence Gilliard Jr.,2017-09-10,,David Simon,,Ended,3,25,2026-08-21,,85,8.1,35052,0,0,0,0,1,18,1 win & 18 nominations total,2026-08-21,false,,,83,90,59,85,20,You've loved 1 title from creator David Simon before.
show:203857,The Diplomat,2023,show,Watched,196192,tt17491088,203857,10,2026-07-29T00:18:45.000Z,22,1970-01-01T00:00:00.000Z,22,caught-up,true,,,Drama; War & Politics,"Amid an international crisis, a US diplomat contends with her high-profile job as ambassador to the UK and her strained marriage to a political star.","london, england; ambassador; diplomat; marriage; politics; politician; female politician; mourning; meditative; american diplomat; shocking; vexed; usa politics; political thriller; u.s. ambassador",en,7.596,465,24.0072,124548; 124549; 124587; 238251; 238253; 274476; 124817; 274555; 890; 59312; 59599; 59617; 1037; 1180; 1167; 1204; 274776; 92691; 92739; 92453,67026; 219971; 64464; 113962; 1407; 240740; 114922; 86733; 80307; 245927; 1416; 4588; 69480; 39718; 240459; 57276; 1973; 63646; 248937; 61014,The Temptation Of Happiness; Segunda muerte; El dentista; Faith Makes Great; Neon Genesis Evangelion,Keri Russell; Rufus Sewell; David Gyasi; Ali Ahn; Rory Kinnear,2023-04-20,,Debora Cahn,,Returning Series,4,30,2026-08-21,,,8,97245,0,0,0,3,6,56,Nominated for 3 Primetime Emmys. 6 wins & 56 nominations total,2026-08-21,false,,,87,90,60,,92,You've loved 1 title from creator Debora Cahn before.
show:122066,The Dropout,2022,show,Watched,156449,tt10166622,122066,8,2022-04-07T00:00:00.000Z,8,1970-01-01T00:00:00.000Z,8,caught-up,false,,,Drama,"The story of Elizabeth Holmes, the enigmatic Stanford dropout who founded medical testing start-up Theranos. Lauded as a Steve Jobs for the next tech generation and once worth billions of dollars, the myth crumbled when it was revealed that none of the tech actually worked, putting thousands of people's health in grave danger.",technology; fraud; based on true story,en,7.33,362,11.0388,205443; 90955; 205495; 236869; 28599; 273801; 91275; 303182; 877; 274061; 273970; 123882; 303686; 206182; 206048; 91725; 91752; 91978; 58937; 1424,117821; 107365; 130464; 90399; 270734; 218351; 100575; 116761; 1423; 287167; 59659; 62560; 126301; 199001; 239826; 81349; 225634; 71715; 94028; 260592,Unbelievable; Caprica; Extraordinary Siamese Story: Eng and Chang; The Spy; WeCrashed,Amanda Seyfried; Naveen Andrews,2022-03-03,,Elizabeth Meriwether,,Ended,1,8,2026-08-21,,75,7.5,41601,0,0,1,0,10,28,Won 1 Primetime Emmy. 10 wins & 28 nominations total,2026-08-21,false,,,49,90,57,75,68,"Similar to Mr. Robot, which you loved."
show:253370,The Eastern Gate,2025,show,Watched,238102,tt35503291,253370,8,2025-03-07T00:00:00.000Z,6,1970-01-01T00:00:00.000Z,6,caught-up,false,,,War & Politics; Action & Adventure; Mystery,"Ewa Oginiec wants to leave the secret service and start over after a personal tragedy but things take a turn when her partner, also an agent, is exposed by Russian intelligence and mysteriously disappears.","espionage; secret service; russia; belarus; belarusian border; risky situations; minsk, belarus; suspense thriller",pl,6.694,36,6.3415,1407; 304194; 1918; 1973; 61157; 2115; 273914; 274149; 303552; 238168; 61859; 2875; 127366; 2919; 241315; 241473; 63171; 31731; 308467; 132211,129552; 114926; 225385; 60855; 6526; 50558; 66857; 246412; 34639; 222766; 65820; 80307; 4619; 4955; 120452; 271855; 347; 4607; 125909; 11095,Homeland; 24; The Night Manager; Burn Notice; Mouse,Lena Góra; Andrzej Konopka; Bartłomiej Topa; Ewelina Starejki; Karol Pocheć,2025-01-31,,,,Returning Series,2,6,2026-08-21,,,7,1173,0,0,0,0,0,0,N/A,2026-08-21,false,,,53,65,35,,0,"Similar to Homeland and Lost, which you loved."
