Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
32451813,Every Man a Menace: A Novel,Patrick  Hoffman,"Hoffman, Patrick",,"=""0802190138""","=""9780802190130""",4.0,Atlantic Monthly Press,Kindle Edition,286,2016,2016,2019/05/21,2019/01/27,,,read,,,,1,0
29502379,Another Day in the Death of America: A Chronicle of Ten Short Lives,Gary Younge,"Younge, Gary",,"=""1568589751""","=""9781568589756""",4.0,Bold Type Books,Hardcover,267,2016,2016,2019/05/11,2019/01/13,,,read,,,,1,0
37822619,Astroball: The New Way to Win It All,Ben Reiter,"Reiter, Ben",,"=""0525576649""","=""9780525576648""",4.0,Crown Archetype,Hardcover,235,2018,,2019/04/10,2019/02/11,,,read,,,,1,0
38918180,Reagan: An American Journey,Bob Spitz,"Spitz, Bob",,"=""0525560270""","=""9780525560272""",4.0,Penguin Publishing Group,Kindle Edition,879,2018,2018,2019/02/07,2018/10/02,,,read,,,,1,0
8965227,A Hope in the Unseen: An American Odyssey from the Inner City to the Ivy League,Ron Suskind,"Suskind, Ron",,"=""""","=""""",5.0,,Kindle Edition,402,,1998,2019/01/13,2018/11/07,,,read,,,,1,0
11972871,Momofuku: A Cookbook,David Chang,"Chang, David",Peter Meehan,"=""""","=""""",5.0,,Kindle Edition,501,,2009,2019/01/04,2018/12/28,,,read,,,,1,0
12300187,Pledged,Alexandra Robbins,"Robbins, Alexandra",,"=""1401304052""","=""9781401304058""",3.0,Hyperion,Kindle Edition,422,2011,2004,2019/01/01,2018/12/27,,,read,,,,1,0
37925319,Outside the Jukebox: How I Turned My Vintage Music Obsession Into My Dream Gig,Scott Bradlee,"Bradlee, Scott",,"=""0316415723""","=""9780316415729""",5.0,Da Capo,Kindle Edition,257,2018,2018,2018/12/19,2018/07/17,,,read,,,,1,0
6460221,Sharp Objects,Gillian Flynn,"Flynn, Gillian",,"=""""","=""""",5.0,Broadway Books,Kindle Edition,394,2006,2006,2018/12/13,2018/12/09,,,read,,,,1,0
20707959,Gray Mountain,John Grisham,"Grisham, John",,"=""038553714X""","=""9780385537148""",0,Doubleday,Hardcover,368,2014,2014,,2018/06/25,,,read,,,,1,0
164428,The Making of a Chef: Mastering Heat at the Culinary Institute,Michael Ruhlman,"Ruhlman, Michael",,"=""0805061738""","=""9780805061734""",5.0,Holt Paperbacks,Paperback,305,1999,1997,2018/11/26,2018/11/12,,,read,,,,1,0
34517346,"City of Endless Night (Pendergast, #17)",Douglas Preston,"Preston, Douglas",Lincoln Child,"=""""","=""""",5.0,Grand Central Publishing,Kindle Edition,416,2018,2018,2018/11/11,2018/08/05,,,read,,,,1,0
39382396,The Poisoned City: Flint's Water and the American Urban Tragedy,Anna  Clark,"Clark, Anna",,"=""1250125154""","=""9781250125156""",2.0,Metropolitan Books,Kindle Edition,302,2018,2018,2018/11/04,2018/07/10,,,read,,,,1,0
38403673,"The Space Barons: Elon Musk, Jeff Bezos, and the Quest to Colonize the Cosmos",Christian Davenport,"Davenport, Christian",,"=""1610398300""","=""9781610398305""",4.0,PublicAffairs,Kindle Edition,321,2018,2018,2018/10/25,2018/08/24,,,read,,,,1,0
33207465,Fresh Off the Boat: A Memoir,Eddie Huang,"Huang, Eddie",,"=""""","=""""",4.0,Spiegel & Grau,Kindle Edition,290,2013,2013,2018/10/15,2018/08/21,,,read,,,,1,0
40936557,The Fifth Risk: Undoing Democracy,Michael   Lewis,"Lewis, Michael",,"=""1324002654""","=""9781324002659""",3.0,W. W. Norton & Company,Kindle Edition,255,2018,2018,2018/10/14,2018/08/01,,,read,,,,1,0
36609155,Robin,Dave Itzkoff,"Itzkoff, Dave",,"=""1627794255""","=""9781627794251""",4.0,Henry Holt and Co.,Kindle Edition,527,2018,2018,2018/09/17,2018/05/11,,,read,,,,1,0
38890460,"Try Not to Suck: The Exceptional, Extraordinary Baseball Life of Joe Maddon",Bill Chastain,"Chastain, Bill","Jesse Rogers, Ben Zobrist","=""1633198588""","=""9781633198586""",3.0,Triumph Books,Kindle Edition,313,2018,,2018/08/13,2018/05/01,,,read,,,,1,0
29354916,"The Whistler (The Whistler, #1)",John Grisham,"Grisham, John",,"=""0385541201""","=""9780385541206""",4.0,Vintage,Kindle Edition,424,2016,2016,2018/08/06,2018/06/25,,,read,,,,1,0
34885018,Unqualified,Anna Faris,"Faris, Anna",Chris Pratt,"=""1101986441""","=""9781101986448""",3.0,Dutton,Kindle Edition,315,2017,2017,2018/08/06,2017/12/06,,,read,,,,1,0
38096943,Tiger Woods,Jeff Benedict,"Benedict, Jeff",Armen Keteyian,"=""""","=""""",5.0,Simon & Schuster,Kindle Edition,652,2018,2018,2018/05/29,2018/04/12,,,read,,,,1,0
31705936,"Witness to a Trial (The Whistler, #0.5)",John Grisham,"Grisham, John",,"=""0385542577""","=""9780385542579""",4.0,Knopf Doubleday Publishing Group,Kindle Edition,23,2016,2016,2018/07/25,2018/06/25,,,read,,,,1,0
3613997,The Associate,John Grisham,"Grisham, John",,"=""0385517831""","=""9780385517836""",4.0,Doubleday Books,Hardcover,373,2009,2009,,2018/03/10,,,read,,,,1,0
28765442,The Arm: Inside the Billion-Dollar Mystery of the Most Valuable Commodity in Sports,Jeff Passan,"Passan, Jeff",,"=""006240038X""","=""9780062400383""",4.0,Harper,Kindle Edition,368,2016,2016,2018/07/15,2018/07/09,,,read,,,,1,0
17288661,"Sycamore Row (Jake Brigance, #2)",John Grisham,"Grisham, John",,"=""0385537131""","=""9780385537131""",5.0,Doubleday,Hardcover,447,2013,2013,2018/07/06,2018/06/25,,,read,,,,1,0
7824997,"Theodore Boone: Kid Lawyer (Theodore Boone, #1)",John Grisham,"Grisham, John",Richard Thomas,"=""0142428698""","=""9780142428696""",0,Listening Library,Audiobook,263,2010,2010,,2018/06/25,,,read,,,,1,0
10720733,"The Abduction (Theodore Boone, #2)",John Grisham,"Grisham, John",,"=""""","=""""",0,,Paperback,232,2011,2010,,2018/06/25,,,read,,,,1,0
6398972,Ford County,John Grisham,"Grisham, John",,"=""0385532458""","=""9780385532457""",3.0,Doubleday,Hardcover,308,2009,2008,,2018/06/25,,,read,,,,1,0
5347,Bleachers,John Grisham,"Grisham, John",,"=""""","=""""",4.0,Arrow,Paperback,229,2004,2003,,2018/06/25,,,read,,,,1,0
1205297,Playing for Pizza,John Grisham,"Grisham, John",,"=""0385525001""","=""9780385525008""",3.0,Doubleday Books,Hardcover,262,2007,2007,,2018/06/25,,,read,,,,1,0
5357,Skipping Christmas,John Grisham,"Grisham, John",,"=""0099481685""","=""9780099481683""",3.0,Arrow,Paperback,198,2004,2001,,2018/06/25,,,read,,,,1,0
7933437,The Confession,John Grisham,"Grisham, John",,"=""0385528043""","=""9780385528047""",4.0,Doubleday,Hardcover,418,2010,2010,,2018/06/25,,,read,,,,1,0
5352,The Summons,John Grisham,"Grisham, John",,"=""0385339593""","=""9780385339599""",4.0,Delta,Paperback,384,2005,2002,,2018/06/25,,,read,,,,1,0
5360,A Painted House,John Grisham,"Grisham, John",,"=""0385337930""","=""9780385337939""",3.0,Bantam,Paperback,384,2004,2001,,2018/06/25,,,read,,,,1,0
5356,The King of Torts,John Grisham,"Grisham, John",,"=""0385339658""","=""9780385339650""",5.0,Delta,Paperback,276,2005,2003,,2018/06/25,,,read,,,,1,0
5346,The Last Juror,John Grisham,"Grisham, John",,"=""0385339682""","=""9780385339681""",5.0,Delta,Paperback,278,2006,2004,,2018/06/25,,,read,,,,1,0
13573236,The Racketeer,John Grisham,"Grisham, John",,"=""0385535144""","=""9780385535144""",3.0,Doubleday,Hardcover,340,2012,2012,,2018/06/25,,,read,,,,1,0
5354,The Brethren,John Grisham,"Grisham, John",,"=""0385339674""","=""9780385339674""",4.0,Delta,Paperback,440,2005,2000,,2018/06/25,,,read,,,,1,0
5348,The Testament,John Grisham,"Grisham, John",,"=""0440234743""","=""9780440234746""",4.0,Island,Paperback,533,2000,1999,,2018/06/25,,,read,,,,1,0
5350,The Partner,John Grisham,"Grisham, John",,"=""0385339100""","=""9780385339100""",5.0,Delta,Paperback,416,2005,1997,,2018/06/25,,,read,,,,1,0
5355,The Chamber,John Grisham,"Grisham, John",,"=""0385339666""","=""9780385339667""",4.0,Delta Trade Paperbacks,Paperback,632,2006,1994,,2018/06/25,,,read,,,,1,0
5349,The Rainmaker,John Grisham,"Grisham, John",,"=""""","=""""",5.0,Delta,Paperback,576,2005,1995,,2018/06/25,,,read,,,,1,0
24192,The Runaway Jury,John Grisham,"Grisham, John",,"=""0385339690""","=""9780385339698""",5.0,Delta,Paperback,464,2006,1996,,2018/06/25,,,read,,,,1,0
32499,The Pelican Brief,John Grisham,"Grisham, John",,"=""0385339704""","=""9780385339704""",4.0,Delta,Paperback,400,2006,1992,,2018/06/25,,,read,,,,1,0
34201177,The Rooster Bar,John Grisham,"Grisham, John",,"=""""","=""""",4.0,Doubleday ,ebook,465,2017,,2018/06/24,2018/06/22,,,read,,,,1,0
29758316,"The Last Good Kiss (C.W. Sughrue, #1)",James Crumley,"Crumley, James",,"=""1101973552""","=""9781101973554""",5.0,Vintage Crime/Black Lizard,Kindle Edition,258,2016,1978,2018/06/19,2018/03/12,,,read,,,,1,0
37655127,"Black Edge: Inside Information, Dirty Money, and the Quest to Bring Down the Most Wanted Man on Wall Street",Sheelah Kolhatkar,"Kolhatkar, Sheelah",,"=""""","=""""",4.0,Random House,ebook,370,2017,2017,2018/06/14,2017/12/01,,,read,,,,1,0
35673878,All the Pieces Matter: The Inside Story of The Wire,Jonathan Abrams,"Abrams, Jonathan",,"=""045149816X""","=""9780451498168""",3.0,Crown Archetype,Kindle Edition,352,2018,2018,2018/06/07,2018/02/13,,,read,,,,1,0
10656,Next: The Future Just Happened,Michael   Lewis,"Lewis, Michael",,"=""0393323528""","=""9780393323528""",0,W. W. Norton & Company,Paperback,240,2002,2001,,2018/05/15,,,read,,,,1,0
7865083,Liar's Poker,Michael   Lewis,"Lewis, Michael",,"=""039333869X""","=""9780393338690""",0,W. W. Norton & Company,Paperback,310,2010,1989,,2018/05/15,,,read,,,,1,0
25556709,Scrappy Little Nobody,Anna Kendrick,"Kendrick, Anna",,"=""""","=""""",3.0,Touchstone,Kindle Edition,304,2016,2016,2018/05/08,2018/05/01,,,read,,,,1,0
35904712,The Chicago Cubs: Story of a Curse,Rich Cohen,"Cohen, Rich",,"=""0374717311""","=""9780374717315""",5.0,"Farrar, Straus and Giroux",Kindle Edition,289,2017,2017,2018/05/01,2018/02/23,,,read,,,,1,0
30636125,The Lost City of the Monkey God,Douglas Preston,"Preston, Douglas",,"=""""","=""""",4.0,Grand Central Publishing,ebook,336,2017,2017,2018/04/04,2018/03/19,,,read,,,,1,0
1248179,The Appeal,John Grisham,"Grisham, John",,"=""0385515049""","=""9780385515047""",4.0,Doubleday Books,Hardcover,358,2008,2008,2018/03/26,2018/03/10,,,read,,,,1,0
24420545,Quiet Power: The Secret Strengths of Introverts,Susan Cain,"Cain, Susan","Gregory Mone, Erica Moroz, Grant Snider","=""1101629800""","=""9781101629802""",3.0,Rocky Pond Books,Kindle Edition,277,2016,2012,2018/03/25,2018/03/24,,,read,,,,1,0
36547901,Quiet: The Power of Introverts in a World That Can't Stop Talking,Susan Cain,"Cain, Susan",,"=""""","=""""",3.0,Crown,Kindle Edition,370,2012,2012,2018/03/24,2018/03/19,,,read,,,,1,0
36436669,"In Conclusion, Don't Worry About It",Lauren Graham,"Graham, Lauren",,"=""1524799599""","=""9781524799595""",0,Ballantine Books,Hardcover,64,2018,2018,,2018/03/13,,,read,,,,0,0
30359022,Talking as Fast as I Can: From Gilmore Girls to Gilmore Girls,Lauren Graham,"Graham, Lauren",,"=""""","=""""",4.0,Ballantine Books,ebook,229,2016,2016,2018/03/09,2017/12/06,,,read,,,,1,0
34121119,"Camino Island (Camino Island, #1)",John Grisham,"Grisham, John",,"=""0385543026""","=""9780385543026""",4.0,Doubleday,Hardcover,290,2017,2017,2018/02/12,2017/06/01,,,read,,,,1,0
27161156,Hillbilly Elegy: A Memoir of a Family and Culture in Crisis,J.D. Vance,"Vance, J.D.",,"=""""","=""""",4.0,Harper,Hardcover,264,2016,2016,2018/02/06,2017/12/30,,,read,,,,1,0
19550721,The Big Payback: The History of the Business of Hip-Hop,Dan Charnas,"Charnas, Dan",,"=""1101568119""","=""9781101568118""",3.0,Berkley,Kindle Edition,672,2011,2010,2012/01/01,2014/11/23,,,read,,,,1,0
13419905,My Seinfeld Year,Fred Stoller,"Stoller, Fred",,"=""""","=""""",4.0,,Kindle Edition,60,2012,2012,2013/01/01,2014/11/23,,,read,,,,1,0
17456205,"Trading Bases: A Story About Wall Street, Gambling, and Baseball (Not Necessarily in That Order)",Joe Peta,"Peta, Joe",,"=""1101609656""","=""9781101609651""",5.0,Dutton Adult,Kindle Edition,368,2013,2013,2014/01/01,2014/11/23,,,read,,,,1,0
20413979,"Up, Up, and Away: The Kid, the Hawk, Rock, Vladi, Pedro, le Grand Orange, Youppi!, the Crazy Business of Baseball, and the Ill-fated but Unforgettable Montreal Expos",Jonah Keri,"Keri, Jonah",,"=""0307361373""","=""9780307361370""",4.0,Random House Canada,Kindle Edition,427,2014,2014,2014/01/01,2014/11/23,,,read,,,,1,0
20445427,Winning Fantasy Baseball: Secret Strategies of a Nine-Time National Champion,Larry Schechter,"Schechter, Larry",,"=""1937110583""","=""9781937110581""",3.0,Emerald Book Company,Kindle Edition,363,2014,2014,2014/01/01,2014/11/23,,,read,,,,1,0
6676414,World According to Twitter,David Pogue,"Pogue, David",,"=""1579128270""","=""9781579128272""",4.0,Black Dog & Leventhal,Paperback,288,2009,2009,2014/01/01,2014/11/23,,,read,,,,1,0
22710212,Business Adventures: Twelve Classic Tales from the World of Wall Street,John Brooks,"Brooks, John",,"=""""","=""""",3.0,Open Road Media,ebook,367,2014,1969,2010/01/01,2014/11/23,,,read,,,,1,0
3790995,Men with Balls: The Professional Athlete's Handbook,Drew Magary,"Magary, Drew",,"=""0316023078""","=""9780316023078""",4.0,"Little, Brown and Company",Hardcover,288,2008,2008,2008/01/01,2014/11/23,,,read,,,,1,0
18695463,Hardwood Paroxysm 2013-2014 Season Preview,Hardwood Paroxysm,"Paroxysm, Hardwood",,"=""""","=""""",3.0,Hardwood Paroxysm,Kindle Edition,363,2013,2013,2013/01/01,2014/11/23,,,read,,,,1,0
3242976,"Rigged: The True Story of an Ivy League Kid Who Changed the World of Oil, from Wall Street to Dubai – A Brooklyn-to-Harvard High-Stakes Adventure (P.S.)",Ben Mezrich,"Mezrich, Ben",,"=""0061252735""","=""9780061252730""",3.0,William Morrow Paperbacks,Paperback,320,2008,2007,2010/01/01,2014/11/23,,,read,,,,1,0
8135219,The New New Thing: A Silicon Valley Story,Michael   Lewis,"Lewis, Michael",,"=""""","=""""",2.0,,Kindle Edition,273,,1999,2013/01/01,2014/11/23,,,read,,,,1,0
2612,The Tipping Point: How Little Things Can Make a Big Difference,Malcolm Gladwell,"Gladwell, Malcolm",,"=""""","=""""",3.0,Time Warner Book Group,Paperback,301,2002,2000,2008/01/01,2014/11/23,,,read,,,,1,0
22024614,The Rover,Drew Magary,"Magary, Drew",,"=""""","=""""",2.0,,Kindle Edition,25,2014,2014,2014/01/01,2014/11/23,,,read,,,,1,0
22404032,The Decline and Fall of IBM: End of an American Icon?,Robert Cringely,"Cringely, Robert","Katy Gurley, Lars Foster","=""0990444406""","=""9780990444404""",2.0,NeRDTV. LLC ,Kindle Edition,293,2014,2014,2007/01/01,2014/11/23,,,read,,,,1,0
205817,The Baseball Economist: The Real Game Exposed,J.C. Bradbury,"Bradbury, J.C.",,"=""0525949933""","=""9780525949930""",3.0,Dutton Adult,Hardcover,288,2007,2007,2007/01/01,2014/11/23,,,read,,,,1,0
21343,The Five Dysfunctions of a Team,Patrick Lencioni,"Lencioni, Patrick",,"=""0787960756""","=""9780787960759""",3.0,FisicalBook,Paperback,228,2011,2002,2009/01/01,2014/11/23,,,read,,,,1,0
13152691,Freedom's Forge: How American Business Produced Victory in World War II,Arthur Herman,"Herman, Arthur",,"=""1400069645""","=""9781400069644""",5.0,Random House,Hardcover,432,2012,2012,2018/01/02,2018/01/02,,,read,,,,1,0
2318271,The Last Lecture,Randy Pausch,"Pausch, Randy",Jeffrey Zaslow,"=""1401323251""","=""9781401323257""",5.0,Hachette Books,Hardcover,206,2008,2008,2017/12/28,2017/12/15,,,read,,,,1,0
23546676,Digital Gold: Bitcoin and the Inside Story of the Misfits and Millionaires Trying to Reinvent Money,Nathaniel Popper,"Popper, Nathaniel",,"=""0062362496""","=""9780062362490""",4.0,Harper,Hardcover,416,2015,2015,2017/12/20,2017/11/12,,,read,,,,1,0
12368940,Beyond the Pale: The Story of Sierra Nevada Brewing Co.,Ken Grossman,"Grossman, Ken",,"=""1118007360""","=""9781118007365""",5.0,Wiley,Hardcover,256,2013,2012,2017/12/06,2015/12/18,,,read,,,,1,0
18090048,"Molly's Game: From Hollywood's Elite to Wall Street's Billionaire Boys Club, My High-Stakes Adventure in the World of Underground Poker",Molly Bloom,"Bloom, Molly",,"=""0062213075""","=""9780062213075""",5.0,Dey Street Books,Hardcover,272,2014,2014,2017/11/01,2017/10/05,,,read,,,,1,0
35909281,The Hanging Judge (The Judge Norcross Novels),Michael Ponsor,"Ponsor, Michael",,"=""""","=""""",4.0,Open Road Media Mystery & Thriller ,Kindle Edition,376,2013,2013,2017/08/24,2017/08/13,,,read,,,,1,0
32071046,"Dueling with Kings: High Stakes, Killer Sharks, and the Get-Rich Promise of Daily Fantasy Sports",Daniel Barbarisi,"Barbarisi, Daniel",,"=""1501146173""","=""9781501146176""",2.0,Atria Books,Hardcover,368,2017,,2017/08/21,2017/03/15,,,read,,,,1,0
365100,Baseball Between the Numbers: Why Everything You Know About the Game Is Wrong,Baseball Prospectus,"Prospectus, Baseball",Jonah Keri,"=""0465005470""","=""9780465005475""",3.0,Basic Books,Paperback,518,2007,2006,2017/08/21,2016/07/15,,,read,,,,1,0
33665908,Janesville: An American Story,Amy  Goldstein,"Goldstein, Amy",,"=""1501102230""","=""9781501102233""",4.0,Simon & Schuster,Hardcover,368,2017,2017,2017/08/02,2017/06/03,,,read,,,,1,0
17345273,"Ivan Ramen: Love, Obsession, and Recipes from Tokyo's Most Unlikely Noodle Joint",Ivan Orkin,"Orkin, Ivan","Chris Ying, David Chang","=""1607744465""","=""9781607744467""",3.0,Ten Speed Press,Hardcover,224,2013,2013,2017/06/27,2017/03/06,,,read,,,,1,0
29905580,"The Upstarts: How Uber, Airbnb, and the Killer Companies of the New Silicon Valley Are Changing the World",Brad Stone,"Stone, Brad",,"=""0593076354""","=""9780593076354""",4.0,Bantam Press,Paperback,384,2017,2017,2017/06/07,2017/01/29,,,read,,,,1,0
27276328,Ahead of the Curve: Inside the Baseball Revolution,Brian Kenny,"Kenny, Brian",,"=""1501106333""","=""9781501106330""",3.0,Simon & Schuster,Hardcover,353,2016,,2017/05/14,2016/07/05,,,read,,,,1,0
33095860,The Cubs Way: The Zen of Building the Best Team in Baseball and Breaking the Curse,Tom Verducci,"Verducci, Tom",,"=""052549300X""","=""9780525493006""",5.0,Books on Tape,Audio CD,0,2017,2017,2017/05/14,2017/01/30,,,read,,,,1,0
30334134,The Undoing Project: A Friendship That Changed Our Minds,Michael   Lewis,"Lewis, Michael",,"=""0393254593""","=""9780393254594""",4.0,W. W. Norton & Company,Hardcover,362,2016,2016,2017/01/09,2016/11/24,,,read,,,,1,0
27862731,The Only Rule Is It Has to Work: Our Wild Experiment Building a New Kind of Baseball Team,Ben Lindbergh,"Lindbergh, Ben",Sam Miller,"=""""","=""""",5.0,Henry Holt and Co.,Kindle Edition,368,2016,2016,2016/12/24,2016/06/08,,,read,,,,1,0
22557272,The Girl on the Train,Paula Hawkins,"Hawkins, Paula",,"=""1594633665""","=""9781594633669""",4.0,Riverhead Books,Hardcover,336,2015,2015,2016/11/30,2016/11/14,,,read,,,,1,0
27171845,Seinfeldia: How a Show About Nothing Changed Everything,Jennifer Keishin Armstrong,"Armstrong, Jennifer Keishin",,"=""1476756104""","=""9781476756103""",0,Simon & Schuster,Hardcover,307,2016,2016,2016/11/07,2016/06/23,,,read,,,,1,0
13588384,Netflixed: The Epic Battle for America's Eyeballs,Gina Keating,"Keating, Gina",,"=""1591844789""","=""9781591844785""",4.0,Portfolio,Hardcover,304,2012,2012,2016/09/30,2016/05/02,,,read,,,,1,0
27068734,But What If We're Wrong? Thinking About the Present As If It Were the Past,Chuck Klosterman,"Klosterman, Chuck",,"=""0399184120""","=""9780399184123""",4.0,Penguin Press,Hardcover,262,2016,2016,2016/08/03,2016/04/07,,,read,,,,1,0
11600163,The Litigators,John Grisham,"Grisham, John",,"=""1444729705""","=""9781444729702""",5.0,London : Hodder & Stoughton,Hardcover,385,2011,2011,2016/07/07,2016/05/15,,,read,,,,1,0
28381499,Boys Among Men: How the Prep-to-Pro Generation Redefined the NBA and Sparked a Basketball Revolution,Jonathan Abrams,"Abrams, Jonathan",,"=""0804139261""","=""9780804139267""",4.0,Crown,Kindle Edition,316,2016,2016,2016/04/17,2015/12/19,,,read,,,,1,0
22716561,Franklin Barbecue: A Meat-Smoking Manifesto,Aaron Franklin,"Franklin, Aaron",Jordan Mackay,"=""1607747200""","=""9781607747208""",5.0,Ten Speed Press,Hardcover,224,2015,2015,2016/02/17,2016/02/17,,,read,,,,1,0
1110,The Broker,John Grisham,"Grisham, John",,"=""0385340540""","=""9780385340540""",4.0,Delta,Paperback,422,2006,2005,2016/01/03,2016/01/01,,,read,,,,1,0
13154952,Calico Joe,John Grisham,"Grisham, John",,"=""0385536070""","=""9780385536073""",4.0,Doubleday,Hardcover,198,2012,2012,2016/01/01,2015/12/30,,,read,,,,1,0
11468377,"Thinking, Fast and Slow",Daniel Kahneman,"Kahneman, Daniel",,"=""0374275637""","=""9780374275631""",3.0,"Farrar, Straus and Giroux",Hardcover,499,2011,2011,2015/12/30,2015/11/17,,,read,,,,1,0
23019295,When to Rob a Bank: ...And 131 More Warped Suggestions and Well-Intended Rants,Steven D. Levitt,"Levitt, Steven D.",Stephen J. Dubner,"=""0062385321""","=""9780062385321""",3.0,William Morrow ,Hardcover,387,2015,2015,2015/12/30,2015/06/21,,,read,,,,1,0
25387351,"Rogue Lawyer (Rogue Lawyer, #1)",John Grisham,"Grisham, John",,"=""0385539436""","=""9780385539432""",4.0,Doubleday,Hardcover,344,2015,2015,2015/12/30,2015/12/22,,,read,,,,1,0
20588698,"Not That Kind of Girl: A Young Woman Tells You What She's ""Learned""",Lena Dunham,"Dunham, Lena",Joana Avillez,"=""081299499X""","=""9780812994995""",5.0,Random House,Hardcover,265,2014,2014,2015/12/21,2015/11/17,,,read,,,,1,0
25142016,Baseball Maverick: How Sandy Alderson Revolutionized Baseball and Revived the Mets,Steve Kettmann,"Kettmann, Steve",,"=""""","=""""",3.0,Atlantic Monthly Press,Kindle Edition,441,2015,2014,2015/06/21,2015/05/22,,,read,,,,1,0
22672138,"BOOM: Oil, Money, Cowboys, Strippers, and the Energy Rush That Could Change America Forever (Kindle Single)",Tony Horwitz,"Horwitz, Tony",,"=""""","=""""",5.0,,Kindle Edition,117,2014,2014,2015/05/22,2015/05/22,,,read,,,,1,0
24386240,Becoming Steve Jobs: The Evolution of a Reckless Upstart into a Visionary Leader,Brent Schlender,"Schlender, Brent","Rick Tetzeli, Marc Andreessen","=""0385347413""","=""9780385347419""",4.0,Crown Currency,Kindle Edition,482,2015,2015,2015/05/05,2015/04/08,,,read,,,,1,0
24378264,The Fantasy Baseball Black Book 2015 Edition,Joe Pisapia,"Pisapia, Joe",Bill Barker,"=""""","=""""",5.0,,Kindle Edition,319,2015,2015,2015/03/02,2015/03/01,,,read,,,,1,0
